feature_count,rank,feature_name,standardization_mean,standardization_scale,standardized_coefficient,raw_coefficient
48,16,column_dark_std,22.5358380646541,9.33625713056298,0.155127586560901,0.0166156077742416
48,17,dark_left,69.7151301370959,33.3106843996979,-0.190017401604917,-0.00570439800410227
48,18,longest_white_run_mean,22.6676714898178,25.19831774387,0.178531373054623,0.00708505126688681
48,19,white_right_border_max,22.6736334405145,36.3132262314459,0.163403318171589,0.00449982926689361
48,20,center_row_dark_max,89.6338244468973,14.9446362787665,-0.152202746786899,-0.0101844396844338
48,21,grid_dark_r2_c3,65.4756162915327,34.9239587340865,-0.130835084219316,-0.00374628446950999
48,22,dark_bottom_half,70.8528938906752,26.1984377376948,-0.180899478712642,-0.00690497198817167
48,23,dark_all,69.7559619506967,26.9620729239955,-0.174609153054351,-0.00647610269234728
48,24,dark_right,70.8481519373802,31.8037392051152,-0.163456595324862,-0.00513954017389791
48,25,grid_dark_r4_c1,72.2668810289389,35.0570343790245,-0.169798041053652,-0.00484347989102143
48,26,grid_dark_r2_c4,71.3102893890675,36.5364753116054,-0.127964994153519,-0.00350239022954884
48,27,dark_top_half,68.6590300107181,30.8048530331052,-0.151806135898028,-0.00492799416166297
48,28,grid_dark_r1_c4,70.9311361200429,35.5234464396234,-0.148913151933089,-0.00419196803401903
48,29,white_top_border_mean,19.3938236870311,24.1117264908847,0.143889745449836,0.00596762515136493
48,30,column_dark_min,4.55519828510182,13.7955335593864,-0.0328476789551886,-0.00238103722583744
48,31,bottom_edge_residual,16.9846486556549,8.78895683720093,-0.158016104489474,-0.0179789373661093
48,32,white_cov_yy,825.363722882957,179.961550539243,-0.0883652120378512,-0.000491022731094894
48,33,bottom4_dark_right,72.8222741888337,31.5729772674909,-0.135313863167994,-0.00428574923491045
48,34,white_bottom_border_mean,16.0121248660236,20.2980324704304,0.128663364887915,0.00633871115712068
48,35,bottom_white_run_mean,16.0121248660236,20.2980324704304,0.128663364887915,0.00633871115712068
48,36,grid_dark_r4_c5,72.3620042872455,33.48900885149,-0.133487494796244,-0.00398600912282014
48,37,white_right_border_mean,12.0100482315113,21.1811845523069,0.120809236029202,0.00570361094446178
48,38,row_transition_max,13.6141479099678,4.69306205467388,-0.121649649940664,-0.0259211679972379
48,39,longest_white_run_max,37.7154340836013,33.2967384780958,0.12458807183983,0.00374175001920354
48,40,bottom4_dark_left,71.0610932475884,33.8789688894628,-0.147782368779622,-0.00436206808010576
48,41,white_left_border_max,25.6913183279743,37.4737485129423,0.115989925759975,0.00309523147170386
48,42,white_centroid_x,49.3252715822529,8.76574992712647,-0.0758913291346132,-0.00865771095063528
48,43,bottom_white_run_std,22.3541708264501,12.3330680227559,0.0894515105821035,0.00725298120605964
48,44,grid_dark_r2_c5,68.2368703108253,39.9692515328295,-0.120926208979763,-0.00302548094703343
48,45,grid_dark_r3_c4,72.569667738478,35.0184707523315,-0.115298578273356,-0.00329250751949754
48,46,grid_dark_r3_c5,71.8716505894962,34.726528020778,-0.119722566403052,-0.0034475823880642
48,47,vertical_white_columns_75,22.1511254019293,28.2917631411089,0.0974186423437898,0.00344335705971739
48,48,bottom_edge_valid_percent,18.8327974276527,24.0703475366737,0.115504115502489,0.00479860605778571
64,1,center_column_dark_min,11.6961414790997,22.5358441555257,0.415355569577265,0.0184308857795958
64,2,white_cov_xx,675.761063832636,232.407154909154,0.319078619320225,0.00137292941538289
64,3,grid_dark_r3_c1,69.0139335476956,38.7717753898209,-0.272103175457083,-0.00701807365593376
64,4,grid_dark_r1_c5,67.8912111468382,40.3123434621471,-0.272037970042456,-0.00674825491844445
64,5,left_edge_valid_percent,26.2325830653805,33.2111205218524,0.294775125992531,0.00887579585875683
64,6,right_edge_valid_percent,25.2679528403001,34.319023196751,0.27713341444344,0.00807521277207204
64,7,left_edge_slope,-0.0667789996372537,0.706261934371931,0.179911168990678,0.254737173610625
64,8,white_centroid_y,50.3648174115896,8.33766786669868,-0.180619181530273,-0.0216630338864518
64,9,left_edge_residual,2.01256015905937,6.07440346651674,-0.178232150919802,-0.0293415068495617
64,10,row_dark_max,83.8553054662379,19.2139053095694,-0.217294067645443,-0.0113092088331059
64,11,center_column_dark_std,20.2577578100082,10.2803915502392,-0.227490610552021,-0.0221285939781864
64,12,grid_dark_r1_c1,71.0409967845659,38.8068272552614,-0.222895593207023,-0.00574372111744339
64,13,dark_left_edge,68.8933547695606,35.7465282866953,-0.223325329459163,-0.0062474690595977
64,14,dark_right_edge,70.761655948553,36.1981851183191,-0.219865069120788,-0.00607392520929229
64,15,grid_dark_r3_c2,68.688370846731,35.7349800212935,-0.167132738295721,-0.00467700662477301
64,16,column_dark_std,22.5358380646541,9.33625713056298,0.17305627963184,0.0185359376045168
64,17,dark_left,69.7151301370959,33.3106843996979,-0.176672275770636,-0.00530377201653168
64,18,longest_white_run_mean,22.6676714898178,25.19831774387,0.161719034211031,0.00641785042377966
64,19,white_right_border_max,22.6736334405145,36.3132262314459,0.150496072073859,0.00414438725754241
64,20,center_row_dark_max,89.6338244468973,14.9446362787665,-0.134388873956054,-0.00899244862499567
64,21,grid_dark_r2_c3,65.4756162915327,34.9239587340865,-0.120515885229918,-0.00345080825880978
64,22,dark_bottom_half,70.8528938906752,26.1984377376948,-0.159207010545564,-0.00607696581527432
