threshold,evaluated_count,true_danger,missed_danger,false_danger,true_safe,danger_recall,safe_recall,balanced_accuracy
0.732,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.733,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.734,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.735,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.736,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.737,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.738,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.739,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.74,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.741,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.742,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.743,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.744,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.745,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.746,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.747,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.748,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.749,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.75,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.751,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.752,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.753,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.754,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.755,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.756,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.757,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.758,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.759,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.76,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.761,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.762,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.763,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.764,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.765,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.766,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.767,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.768,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.769,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.77,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.771,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.772,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.773,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.774,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.775,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.776,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.777,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.778,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.779,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.78,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.781,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.782,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.783,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.784,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.785,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.786,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.787,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.788,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.789,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.79,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.791,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.792,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.793,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.794,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.795,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.796,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.797,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.798,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.799,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.8,311,77,37,10,187,0.675438596491228,0.949238578680203,0.812338587585716
0.801,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.802,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.803,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.804,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.805,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.806,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.807,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.808,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.809,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.81,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.811,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.812,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.813,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.814,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.815,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.816,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.817,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.818,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.819,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.82,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.821,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.822,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.823,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.824,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.825,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.826,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.827,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.828,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.829,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.83,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.831,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.832,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.833,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.834,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.835,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.836,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.837,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.838,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.839,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.84,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.841,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.842,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.843,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.844,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.845,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.846,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.847,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.848,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.849,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.85,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.851,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.852,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.853,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.854,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.855,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.856,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.857,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.858,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.859,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.86,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.861,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.862,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.863,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.864,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.865,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.866,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.867,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.868,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.869,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.87,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.871,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.872,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.873,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.874,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.875,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.876,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.877,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.878,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.879,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.88,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.881,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.882,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.883,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.884,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.885,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.886,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.887,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.888,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.889,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.89,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.891,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.892,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.893,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.894,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.895,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.896,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.897,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.898,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.899,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.9,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.901,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.902,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.903,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.904,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.905,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.906,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.907,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.908,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.909,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.91,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.911,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.912,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.913,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.914,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.915,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.916,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.917,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.918,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.919,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.92,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.921,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.922,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.923,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.924,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.925,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.926,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.927,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.928,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.929,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.93,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.931,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.932,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.933,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.934,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.935,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.936,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.937,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.938,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.939,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.94,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.941,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.942,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.943,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.944,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.945,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.946,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.947,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.948,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.949,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.95,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.951,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.952,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.953,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.954,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.955,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.956,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.957,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.958,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.959,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.96,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.961,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.962,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.963,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.964,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.965,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.966,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.967,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.968,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.969,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.97,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.971,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.972,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.973,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.974,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.975,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.976,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.977,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.978,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.979,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.98,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.981,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.982,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.983,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.984,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.985,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.986,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.987,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.988,311,77,37,0,197,0.675438596491228,1,0.837719298245614
0.989,311,24,90,0,197,0.210526315789474,1,0.605263157894737
0.99,311,3,111,0,197,0.0263157894736842,1,0.513157894736842
0.991,311,0,114,0,197,0,1,0.5
0.992,311,0,114,0,197,0,1,0.5
0.993,311,0,114,0,197,0,1,0.5
0.994,311,0,114,0,197,0,1,0.5
0.995,311,0,114,0,197,0,1,0.5
0.996,311,0,114,0,197,0,1,0.5
0.997,311,0,114,0,197,0,1,0.5
0.998,311,0,114,0,197,0,1,0.5
0.999,311,0,114,0,197,0,1,0.5
1,311,0,114,0,197,0,1,0.5
