"source_file","scenario","segment","source_line","frame","intent","ipc_action","d128_left","d128_center","d128_right","average_left","average_center","average_right"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","7","1678","TURN_LEFT_LATCHED","TURN_LEFT","79","73","74","62","85","78"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","30","1707","TURN_LEFT_LATCHED","TURN_LEFT","79","73","74","63","85","79"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","53","1737","TURN_LEFT_LATCHED","TURN_LEFT","79","75","74","61","80","79"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","76","1765","TURN_LEFT_LATCHED","TURN_LEFT","79","77","73","60","78","84"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","99","1793","TURN_LEFT_LATCHED","TURN_LEFT","79","76","73","60","79","83"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","112","1812","RECOVERY","STOP","76","80","73","65","72","84"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","115","1814","TURN_LEFT_LATCHED","TURN_LEFT","77","78","71","65","74","87"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","138","1843","TURN_LEFT_LATCHED","TURN_LEFT","76","79","90","70","69","46"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","141","1846","RECOVERY","STOP","75","84","91","72","62","47"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","146","1851","SAFE","FORWARD","74","87","92","74","51","43"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","169","1881","SAFE","FORWARD","82","84","91","53","57","46"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","190","1906","CAUTION","STOP","86","79","91","44","68","51"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","193","1909","TURN_LEFT_LATCHED","TURN_LEFT","86","78","89","43","67","57"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","198","1915","RECOVERY","STOP","88","81","81","41","66","74"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","203","1920","TURN_LEFT_LATCHED","TURN_LEFT","88","78","71","41","70","96"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","224","1947","RECOVERY","STOP","89","80","28","39","70","195"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","229","1952","SAFE","FORWARD","89","81","19","43","69","210"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","234","1958","CAUTION","STOP","87","77","8","47","73","227"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","237","1961","TURN_LEFT_LATCHED","TURN_LEFT","88","75","5","47","76","230"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","261","1991","TURN_LEFT_LATCHED","TURN_LEFT","91","52","0","45","137","218"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","284","2019","TURN_LEFT_LATCHED","TURN_LEFT","90","15","0","49","216","199"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","307","2048","TURN_LEFT_LATCHED","TURN_LEFT","56","6","0","129","225","209"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","330","2077","TURN_LEFT_LATCHED","TURN_LEFT","20","12","0","208","197","223"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","353","2106","TURN_LEFT_LATCHED","TURN_LEFT","8","13","1","229","167","212"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","374","2134","TURN_LEFT_LATCHED","TURN_LEFT","16","12","4","193","157","186"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","397","2164","TURN_LEFT_LATCHED","TURN_LEFT","14","13","3","174","167","191"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","420","2193","TURN_LEFT_LATCHED","TURN_LEFT","12","15","3","174","184","219"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","443","2221","TURN_LEFT_LATCHED","TURN_LEFT","10","15","2","176","204","245"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","466","2250","TURN_LEFT_LATCHED","TURN_LEFT","10","5","43","183","240","165"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","489","2279","TURN_LEFT_LATCHED","TURN_LEFT","8","23","88","212","198","61"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","508","2304","RECOVERY","STOP","5","83","84","231","69","59"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","514","2311","SAFE","FORWARD","11","91","83","220","51","64"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","536","2339","SAFE","FORWARD","66","90","87","96","43","51"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","559","2368","SAFE","FORWARD","98","89","88","30","47","45"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","582","2397","SAFE","FORWARD","93","93","92","39","39","33"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","605","2425","SAFE","FORWARD","96","92","91","31","41","35"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","628","2455","SAFE","FORWARD","93","90","91","34","39","35"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","650","2483","SAFE","FORWARD","92","90","93","33","42","34"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","672","2512","SAFE","FORWARD","92","89","90","33","43","39"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","695","2541","SAFE","FORWARD","93","89","91","33","44","37"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","718","2570","SAFE","FORWARD","92","89","91","34","44","37"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","741","2599","SAFE","FORWARD","92","88","91","33","43","37"
"太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","764","2627","SAFE","FORWARD","92","88","91","34","44","37"
"左转极限.txt","左转极限","1","3","267","SAFE","FORWARD","94","91","82","37","52","74"
"左转极限.txt","左转极限","1","26","297","SAFE","FORWARD","94","91","82","35","51","74"
"左转极限.txt","左转极限","1","49","326","SAFE","FORWARD","94","91","82","33","50","74"
"左转极限.txt","左转极限","1","72","355","SAFE","FORWARD","96","90","83","30","52","73"
"左转极限.txt","左转极限","1","95","383","SAFE","FORWARD","93","90","93","40","53","51"
"左转极限.txt","左转极限","1","116","412","SAFE","FORWARD","89","93","89","50","50","65"
"左转极限.txt","左转极限","1","139","441","SAFE","FORWARD","87","92","74","54","52","92"
"左转极限.txt","左转极限","1","162","470","SAFE","FORWARD","84","92","43","60","51","154"
"左转极限.txt","左转极限","1","185","498","SAFE","FORWARD","83","91","16","64","55","207"
"左转极限.txt","左转极限","1","208","528","SAFE","FORWARD","84","89","6","70","63","220"
"左转极限.txt","左转极限","1","231","556","CAUTION","STOP","66","75","37","113","87","171"
"左转极限.txt","左转极限","1","234","559","TURN_LEFT_LATCHED","TURN_LEFT","63","77","50","122","89","146"
"左转极限.txt","左转极限","1","256","588","TURN_LEFT_LATCHED","TURN_LEFT","29","72","80","193","93","86"
"左转极限.txt","左转极限","1","278","617","TURN_LEFT_LATCHED","TURN_LEFT","27","60","83","198","129","74"
"左转极限.txt","左转极限","1","301","645","TURN_LEFT_LATCHED","TURN_LEFT","58","19","82","139","213","86"
"左转极限.txt","左转极限","1","324","675","TURN_LEFT_LATCHED","TURN_LEFT","74","22","43","101","205","167"
"左转极限.txt","左转极限","1","347","703","TURN_LEFT_LATCHED","TURN_LEFT","83","57","17","88","132","216"
"左转极限.txt","左转极限","1","370","733","TURN_LEFT_LATCHED","TURN_LEFT","82","69","44","91","105","160"
"左转极限.txt","左转极限","1","392","761","TURN_LEFT_LATCHED","TURN_LEFT","70","69","57","116","105","132"
"左转极限.txt","左转极限","1","414","790","TURN_LEFT_LATCHED","TURN_LEFT","70","69","58","118","106","131"
"左转极限.txt","左转极限","1","437","819","TURN_LEFT_LATCHED","TURN_LEFT","70","69","57","117","106","132"
"左转极限.txt","左转极限","1","460","848","TURN_LEFT_LATCHED","TURN_LEFT","70","69","58","117","105","130"
"左转极限.txt","左转极限","1","483","876","TURN_LEFT_LATCHED","TURN_LEFT","71","72","60","116","103","128"
"左转极限.txt","左转极限","1","506","905","TURN_LEFT_LATCHED","TURN_LEFT","71","77","72","116","89","100"
"左转极限.txt","左转极限","1","509","909","RECOVERY","STOP","70","81","78","117","83","88"
"左转极限.txt","左转极限","1","514","914","SAFE","FORWARD","70","83","81","118","81","80"
"左转极限.txt","左转极限","1","521","922","CAUTION","STOP","66","79","73","124","88","96"
"左转极限.txt","左转极限","1","524","925","TURN_LEFT_LATCHED","TURN_LEFT","65","77","71","128","91","104"
"左转极限.txt","左转极限","1","548","954","TURN_LEFT_LATCHED","TURN_LEFT","65","78","68","126","89","106"
"左转极限.txt","左转极限","1","571","983","TURN_LEFT_LATCHED","TURN_LEFT","63","77","68","130","90","105"
"左转极限.txt","左转极限","1","594","1012","TURN_LEFT_LATCHED","TURN_LEFT","33","23","67","181","208","118"
"左转极限.txt","左转极限","1","617","1041","TURN_LEFT_LATCHED","TURN_LEFT","87","39","23","58","160","208"
"左转极限.txt","左转极限","1","638","1070","TURN_LEFT_LATCHED","TURN_LEFT","77","79","39","75","79","168"
"左转极限.txt","左转极限","1","642","1073","RECOVERY","STOP","76","81","46","77","77","154"
"左转极限.txt","左转极限","1","648","1079","SAFE","FORWARD","74","82","58","82","73","128"
"左转极限.txt","左转极限","1","670","1108","SAFE","FORWARD","96","89","87","36","57","58"
"左转极限.txt","左转极限","1","692","1136","SAFE","FORWARD","54","89","92","117","55","45"
"左转极限.txt","左转极限","1","715","1165","SAFE","FORWARD","90","93","91","57","44","44"
"左转极限.txt","左转极限","1","738","1193","SAFE","FORWARD","85","91","96","62","52","34"
"左转极限.txt","左转极限","1","761","1222","SAFE","FORWARD","86","92","93","60","47","36"
"左转极限.txt","左转极限","1","784","1251","SAFE","FORWARD","86","92","92","60","49","42"
"左转极限.txt","左转极限","1","806","1281","SAFE","FORWARD","86","92","92","61","50","43"
"左转极限.txt","左转极限","1","828","1309","SAFE","FORWARD","86","92","92","60","49","42"
"safe.txt","safe","1","1","903","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"safe.txt","safe","1","23","931","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"safe.txt","safe","1","47","961","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"safe.txt","safe","1","70","989","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"safe.txt","safe","1","93","1018","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"safe.txt","safe","1","116","1047","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"safe.txt","safe","1","138","1076","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","71","22"
"safe.txt","safe","1","160","1104","TURN_LEFT_LATCHED","TURN_LEFT","92","75","95","31","70","22"
"safe.txt","safe","1","183","1133","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"safe.txt","safe","1","206","1162","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"safe.txt","safe","1","229","1191","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"safe.txt","safe","1","252","1219","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"safe.txt","safe","1","274","1248","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"safe.txt","safe","1","296","1278","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"safe.txt","safe","1","319","1307","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"safe.txt","safe","1","342","1335","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"safe.txt","safe","1","365","1364","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","71","22"
"safe.txt","safe","1","388","1393","TURN_LEFT_LATCHED","TURN_LEFT","95","79","96","26","71","19"
"safe.txt","safe","1","410","1421","RECOVERY","STOP","96","80","96","27","68","24"
"safe.txt","safe","1","416","1427","SAFE","FORWARD","96","81","96","21","62","18"
"safe.txt","safe","1","421","1433","CAUTION","STOP","96","79","96","25","66","22"
"safe.txt","safe","1","424","1436","SAFE","FORWARD","96","80","96","22","66","20"
"safe.txt","safe","1","447","1465","SAFE","FORWARD","96","83","96","20","53","17"
"safe.txt","safe","1","470","1493","SAFE","FORWARD","96","83","96","20","56","16"
"safe.txt","safe","1","491","1523","SAFE","FORWARD","95","82","96","22","60","20"
"safe.txt","safe","1","508","1543","CAUTION","STOP","92","78","96","32","65","21"
"safe.txt","safe","1","511","1546","TURN_LEFT_LATCHED","TURN_LEFT","84","67","93","50","84","25"
"safe.txt","safe","1","534","1575","TURN_LEFT_LATCHED","TURN_LEFT","92","76","96","29","70","20"
"safe.txt","safe","1","557","1603","TURN_LEFT_LATCHED","TURN_LEFT","93","75","96","28","73","18"
"safe.txt","safe","1","580","1632","TURN_LEFT_LATCHED","TURN_LEFT","94","73","96","26","77","18"
"safe.txt","safe","1","601","1661","TURN_LEFT_LATCHED","TURN_LEFT","96","65","96","25","92","18"
"safe.txt","safe","1","624","1690","TURN_LEFT_LATCHED","TURN_LEFT","97","75","92","19","75","27"
"safe.txt","safe","1","647","1719","TURN_LEFT_LATCHED","TURN_LEFT","96","74","89","20","76","32"
"safe.txt","safe","1","670","1748","TURN_LEFT_LATCHED","TURN_LEFT","96","73","90","20","76","32"
"safe.txt","safe","1","693","1776","TURN_LEFT_LATCHED","TURN_LEFT","97","75","93","20","78","30"
"safe.txt","safe","1","716","1805","TURN_LEFT_LATCHED","TURN_LEFT","95","67","95","27","90","17"
"safe.txt","safe","1","737","1834","TURN_LEFT_LATCHED","TURN_LEFT","91","69","95","34","82","17"
"safe.txt","safe","1","760","1864","TURN_LEFT_LATCHED","TURN_LEFT","95","72","95","23","71","18"
"safe.txt","safe","1","783","1892","TURN_LEFT_LATCHED","TURN_LEFT","96","77","96","22","67","18"
"safe.txt","safe","1","806","1921","TURN_LEFT_LATCHED","TURN_LEFT","96","77","95","21","68","18"
"safe.txt","safe","1","829","1950","TURN_LEFT_LATCHED","TURN_LEFT","96","77","95","21","68","18"
"safe.txt","safe","1","853","1979","TURN_LEFT_LATCHED","TURN_LEFT","94","72","94","23","75","26"
"safe.txt","safe","1","874","2007","TURN_LEFT_LATCHED","TURN_LEFT","96","73","87","21","68","44"
"safe.txt","safe","1","897","2037","TURN_LEFT_LATCHED","TURN_LEFT","96","73","85","16","68","50"
"safe.txt","safe","1","920","2066","TURN_LEFT_LATCHED","TURN_LEFT","96","72","94","21","79","34"
"safe.txt","safe","1","943","2093","TURN_LEFT_LATCHED","TURN_LEFT","95","74","91","19","73","28"
"safe.txt","safe","1","966","2123","TURN_LEFT_LATCHED","TURN_LEFT","96","74","95","23","72","23"
"safe.txt","safe","1","989","2151","TURN_LEFT_LATCHED","TURN_LEFT","92","71","94","31","79","22"
"safe.txt","safe","1","1010","2180","TURN_LEFT_LATCHED","TURN_LEFT","93","69","95","32","76","24"
"safe.txt","safe","1","1033","2210","TURN_LEFT_LATCHED","TURN_LEFT","87","73","85","44","71","48"
"safe.txt","safe","1","1056","2238","TURN_LEFT_LATCHED","TURN_LEFT","75","77","90","72","68","39"
"safe.txt","safe","1","1065","2250","RECOVERY","STOP","70","83","94","85","59","30"
"safe.txt","safe","1","1072","2256","SAFE","FORWARD","68","80","92","83","57","30"
"safe.txt","safe","1","1083","2270","CAUTION","STOP","71","76","94","79","68","30"
"safe.txt","safe","1","1086","2273","TURN_LEFT_LATCHED","TURN_LEFT","73","71","93","78","75","31"
"safe.txt","safe","1","1109","2302","TURN_LEFT_LATCHED","TURN_LEFT","96","73","94","23","74","25"
"safe.txt","safe","1","1132","2331","TURN_LEFT_LATCHED","TURN_LEFT","93","76","97","29","73","21"
"safe.txt","safe","1","1155","2359","TURN_LEFT_LATCHED","TURN_LEFT","94","75","95","23","70","18"
"safe.txt","safe","1","1176","2388","TURN_LEFT_LATCHED","TURN_LEFT","94","74","95","24","72","18"
"safe.txt","safe","1","1199","2417","TURN_LEFT_LATCHED","TURN_LEFT","94","74","95","24","72","19"
"safe.txt","safe","1","1222","2446","TURN_LEFT_LATCHED","TURN_LEFT","93","74","95","24","72","18"
"safe.txt","safe","1","1245","2475","TURN_LEFT_LATCHED","TURN_LEFT","94","74","95","24","72","19"
"两太阳能板过度.txt","两太阳能板过度","1","11","1015","SAFE","FORWARD","91","90","93","38","44","38"
"两太阳能板过度.txt","两太阳能板过度","1","34","1043","SAFE","FORWARD","91","90","93","38","44","38"
"两太阳能板过度.txt","两太阳能板过度","1","57","1073","SAFE","FORWARD","92","90","93","38","43","37"
"两太阳能板过度.txt","两太阳能板过度","1","79","1101","SAFE","FORWARD","92","89","92","38","43","38"
"两太阳能板过度.txt","两太阳能板过度","1","101","1130","SAFE","FORWARD","94","93","91","39","42","41"
"两太阳能板过度.txt","两太阳能板过度","1","124","1159","SAFE","FORWARD","92","91","93","40","43","38"
"两太阳能板过度.txt","两太阳能板过度","1","148","1188","SAFE","FORWARD","88","89","91","45","46","39"
"两太阳能板过度.txt","两太阳能板过度","1","171","1217","SAFE","FORWARD","92","91","90","40","43","41"
"两太阳能板过度.txt","两太阳能板过度","1","194","1246","SAFE","FORWARD","92","89","91","42","45","40"
"两太阳能板过度.txt","两太阳能板过度","1","216","1275","SAFE","FORWARD","91","88","91","43","47","41"
"两太阳能板过度.txt","两太阳能板过度","1","238","1303","SAFE","FORWARD","90","88","89","44","47","45"
"两太阳能板过度.txt","两太阳能板过度","1","261","1332","SAFE","FORWARD","89","88","90","46","49","42"
"两太阳能板过度.txt","两太阳能板过度","1","284","1361","SAFE","FORWARD","89","88","89","48","52","44"
"两太阳能板过度.txt","两太阳能板过度","1","307","1390","SAFE","FORWARD","89","87","87","50","52","50"
"两太阳能板过度.txt","两太阳能板过度","1","328","1416","CAUTION","STOP","73","76","88","90","82","55"
"两太阳能板过度.txt","两太阳能板过度","1","331","1419","TURN_LEFT_LATCHED","TURN_LEFT","65","68","84","108","99","63"
"两太阳能板过度.txt","两太阳能板过度","1","353","1448","TURN_LEFT_LATCHED","TURN_LEFT","12","15","33","226","223","183"
"两太阳能板过度.txt","两太阳能板过度","1","375","1476","TURN_LEFT_LATCHED","TURN_LEFT","0","0","0","243","243","248"
"两太阳能板过度.txt","两太阳能板过度","1","398","1505","TURN_LEFT_LATCHED","TURN_LEFT","34","25","6","176","196","237"
"两太阳能板过度.txt","两太阳能板过度","1","417","1528","RECOVERY","STOP","88","80","59","55","73","119"
"两太阳能板过度.txt","两太阳能板过度","1","422","1534","SAFE","FORWARD","88","86","71","49","59","92"
"两太阳能板过度.txt","两太阳能板过度","1","445","1563","SAFE","FORWARD","91","90","90","41","47","47"
"两太阳能板过度.txt","两太阳能板过度","1","468","1592","SAFE","FORWARD","95","93","90","34","41","40"
"两太阳能板过度.txt","两太阳能板过度","1","490","1621","SAFE","FORWARD","90","97","93","41","30","34"
"两太阳能板过度.txt","两太阳能板过度","1","512","1649","SAFE","FORWARD","92","98","93","40","29","36"
"两太阳能板过度.txt","两太阳能板过度","1","535","1678","SAFE","FORWARD","90","97","93","41","28","35"
"两太阳能板过度.txt","两太阳能板过度","1","558","1707","SAFE","FORWARD","93","93","94","37","38","32"
"两太阳能板过度.txt","两太阳能板过度","1","581","1737","SAFE","FORWARD","93","93","95","38","40","32"
"两太阳能板过度.txt","两太阳能板过度","1","604","1765","SAFE","FORWARD","93","94","93","37","38","32"
"两太阳能板过度.txt","两太阳能板过度","1","623","1791","CAUTION","STOP","71","71","90","86","83","41"
"两太阳能板过度.txt","两太阳能板过度","1","627","1794","TURN_LEFT_LATCHED","TURN_LEFT","69","67","82","92","96","56"
"两太阳能板过度.txt","两太阳能板过度","1","641","1812","RECOVERY","STOP","87","87","76","49","58","78"
"两太阳能板过度.txt","两太阳能板过度","1","646","1817","SAFE","FORWARD","88","87","85","50","51","55"
"两太阳能板过度.txt","两太阳能板过度","1","669","1846","SAFE","FORWARD","93","94","93","41","41","38"
"两太阳能板过度.txt","两太阳能板过度","1","692","1875","SAFE","FORWARD","91","91","90","38","40","36"
"两太阳能板过度.txt","两太阳能板过度","1","715","1903","SAFE","FORWARD","92","91","89","38","41","35"
"两太阳能板过度.txt","两太阳能板过度","1","737","1933","SAFE","FORWARD","92","91","89","39","41","36"
"两太阳能板过度.txt","两太阳能板过度","1","759","1962","SAFE","FORWARD","92","91","90","38","41","35"
"两太阳能板过度.txt","两太阳能板过度","1","782","1990","SAFE","FORWARD","92","91","90","38","41","36"
"两太阳能板过度.txt","两太阳能板过度","1","805","2019","SAFE","FORWARD","92","91","89","38","41","36"
"两太阳能板过度.txt","两太阳能板过度","1","828","2047","SAFE","FORWARD","92","91","89","38","41","36"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","1","637","SAFE","FORWARD","94","92","93","32","37","29"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","24","666","SAFE","FORWARD","94","92","93","32","36","30"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","47","694","SAFE","FORWARD","93","92","93","33","33","28"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","69","724","SAFE","FORWARD","95","93","95","34","33","28"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","91","752","SAFE","FORWARD","95","93","94","35","35","28"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","114","781","SAFE","FORWARD","94","93","94","37","36","31"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","137","810","SAFE","FORWARD","93","92","93","37","38","31"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","160","839","SAFE","FORWARD","94","92","93","38","40","34"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","183","868","SAFE","FORWARD","92","90","90","40","42","36"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","205","896","SAFE","FORWARD","91","89","87","41","41","47"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","227","926","SAFE","FORWARD","91","92","51","42","40","135"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","242","943","CAUTION","STOP","91","74","19","43","84","208"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","245","945","TURN_LEFT_LATCHED","TURN_LEFT","90","69","15","43","95","218"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","268","975","TURN_LEFT_LATCHED","TURN_LEFT","61","3","0","115","237","246"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","291","1003","TURN_LEFT_LATCHED","TURN_LEFT","6","2","39","233","239","162"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","312","1032","TURN_LEFT_LATCHED","TURN_LEFT","6","57","87","231","123","46"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","327","1050","RECOVERY","STOP","29","81","91","185","66","38"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","332","1055","SAFE","FORWARD","44","87","92","156","54","36"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","355","1084","SAFE","FORWARD","87","91","91","58","42","34"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","378","1113","SAFE","FORWARD","93","93","93","39","38","29"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","401","1142","SAFE","FORWARD","93","95","94","35","31","28"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","422","1171","SAFE","FORWARD","95","92","94","34","38","32"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","445","1200","SAFE","FORWARD","94","93","92","35","36","32"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","468","1229","SAFE","FORWARD","93","93","94","38","37","32"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","491","1258","SAFE","FORWARD","93","92","90","38","40","37"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","514","1286","SAFE","FORWARD","89","82","72","40","57","82"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","537","1315","SAFE","FORWARD","89","82","72","39","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","558","1343","SAFE","FORWARD","89","83","72","40","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","581","1372","SAFE","FORWARD","89","83","72","39","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","604","1401","SAFE","FORWARD","89","83","72","40","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","627","1430","SAFE","FORWARD","89","83","72","40","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","650","1459","SAFE","FORWARD","89","83","72","39","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","673","1489","SAFE","FORWARD","89","83","72","39","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","694","1517","SAFE","FORWARD","89","83","72","40","56","86"
"两太阳能板带角度过度.txt","两太阳能板带角度过度","1","717","1545","SAFE","FORWARD","89","83","72","40","56","87"
"太阳能板直角边源.txt","太阳能板直角边源","1","4","823","TURN_LEFT_LATCHED","TURN_LEFT","0","23","88","189","198","65"
"太阳能板直角边源.txt","太阳能板直角边源","1","27","847","TURN_LEFT_LATCHED","TURN_LEFT","2","14","85","180","218","73"
"太阳能板直角边源.txt","太阳能板直角边源","1","50","874","TURN_LEFT_LATCHED","TURN_LEFT","2","15","85","180","217","72"
"太阳能板直角边源.txt","太阳能板直角边源","1","71","901","TURN_LEFT_LATCHED","TURN_LEFT","2","15","85","179","217","72"
"太阳能板直角边源.txt","太阳能板直角边源","1","94","930","TURN_LEFT_LATCHED","TURN_LEFT","2","14","85","178","218","72"
"太阳能板直角边源.txt","太阳能板直角边源","1","117","955","TURN_LEFT_LATCHED","TURN_LEFT","3","15","85","177","216","71"
"太阳能板直角边源.txt","太阳能板直角边源","1","140","984","TURN_LEFT_LATCHED","TURN_LEFT","8","16","86","174","215","70"
"太阳能板直角边源.txt","太阳能板直角边源","1","163","1012","TURN_LEFT_LATCHED","TURN_LEFT","8","16","86","173","215","70"
"太阳能板直角边源.txt","太阳能板直角边源","1","186","1042","TURN_LEFT_LATCHED","TURN_LEFT","9","16","86","173","215","70"
"太阳能板直角边源.txt","太阳能板直角边源","1","207","1062","TURN_LEFT_LATCHED","TURN_LEFT","9","16","86","172","215","70"
"太阳能板直角边源.txt","太阳能板直角边源","1","230","1092","TURN_LEFT_LATCHED","TURN_LEFT","9","16","85","171","216","70"
"太阳能板直角边源.txt","太阳能板直角边源","2","247","492","UNARMED","STOP","96","76","84","21","68","46"
"太阳能板直角边源.txt","太阳能板直角边源","2","269","521","UNARMED","STOP","96","80","96","26","71","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","291","550","UNARMED","STOP","94","76","96","29","75","19"
"太阳能板直角边源.txt","太阳能板直角边源","2","314","579","UNARMED","STOP","92","74","95","31","76","20"
"太阳能板直角边源.txt","太阳能板直角边源","2","337","609","UNARMED","STOP","93","75","96","29","75","21"
