"source_file","scenario","segment","snapshot_id","begin_source_line","end_source_line","begin_frame","end_frame","threshold","roi_width","roi_height","roi_y_first","roi_y_last","row_count","expected_row_count","dark_left_count","dark_center_count","dark_right_count","d128_left_percent_exact","d128_center_percent_exact","d128_right_percent_exact","d128_left_percent_firmware","d128_center_percent_firmware","d128_right_percent_firmware","complete","status","content_sha256"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b3","2955","2981","71","71","128","200","24","88","111","24","24","300","314","554","18.65671641791045","19.5273631840796","34.974747474747474","18","19","34","True","complete","80C2B88BB71E270A79EE3A3C4BB29F607D4A37B75DE88EC4B129B8EB86DB5B2D"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b4","2982","3008","106","106","128","200","24","88","111","24","24","302","313","556","18.781094527363184","19.465174129353233","35.101010101010104","18","19","35","True","complete","90046EF32EA7B470F21BB1E391A9A2633C1A69FC0BA365AC25AB9FDEA9169226"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b5","3009","3035","140","140","128","200","24","88","111","24","24","299","312","556","18.59452736318408","19.402985074626866","35.101010101010104","18","19","35","True","complete","0AEE2F5D1593E343606CD44C038DD45E13513F45422AB890984FF9845133C200"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b6","3037","3063","176","176","128","200","24","88","111","24","24","302","313","556","18.781094527363184","19.465174129353233","35.101010101010104","18","19","35","True","complete","A8DC90129AAF8DD5B52DD7352F4A0AE808567DDD7BAC74968578959BC5CFAD48"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b7","3064","3090","210","210","128","200","24","88","111","24","24","302","313","555","18.781094527363184","19.465174129353233","35.03787878787879","18","19","35","True","complete","D18BDE2152333CC1FB3CCD3F06EE70862DE16EA4DA968E0A49DB116378E7B962"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b8","3091","3117","245","245","128","200","24","88","111","24","24","300","312","555","18.65671641791045","19.402985074626866","35.03787878787879","18","19","35","True","complete","0B541DF0F0C03512DB5BE3E23A45AFD70D7189AA6FBE217286EB73CC4CB91005"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b9","3118","3144","279","279","128","200","24","88","111","24","24","299","313","556","18.59452736318408","19.465174129353233","35.101010101010104","18","19","35","True","complete","AD129F0D5FC025802EAB18011859539B7CD43E76EA0C9244358913D53B5205F2"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b10","3145","3171","314","314","128","200","24","88","111","24","24","301","314","556","18.718905472636816","19.5273631840796","35.101010101010104","18","19","35","True","complete","FBB606B6B926D3FF5252023F148C435E900A613C7F5F09EA121841E0A06C8275"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b11","3173","3199","349","349","128","200","24","88","111","24","24","302","312","555","18.781094527363184","19.402985074626866","35.03787878787879","18","19","35","True","complete","D4770D36E6BCED06A02F0310FF60365583C85BD1023C208FDBFF716656B88292"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b12","3200","3226","383","383","128","200","24","88","111","24","24","302","312","556","18.781094527363184","19.402985074626866","35.101010101010104","18","19","35","True","complete","E100C652211E59E78D24CAC65DFE895DDF4F15BF833F401CFFE0654B59B0EDE5"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b13","3227","3253","418","418","128","200","24","88","111","24","24","299","313","555","18.59452736318408","19.465174129353233","35.03787878787879","18","19","35","True","complete","1FA8364AB76A4B0C520BC0BE20401BAF701C9891D9B16B444458BC8B6F6AF7C5"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b14","3254","3280","452","452","128","200","24","88","111","24","24","303","316","556","18.84328358208955","19.65174129353234","35.101010101010104","18","19","35","True","complete","423CF4C3220714A9C3A9B2B283EBE747BCE898CB44E213F72EBA7125E1B80969"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b15","3281","3307","487","487","128","200","24","88","111","24","24","300","312","554","18.65671641791045","19.402985074626866","34.974747474747474","18","19","34","True","complete","510A0F18689F3B74A9F9B75058BB5A528EB0379E1AD404C4A70B10DF218C1871"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b16","3309","3335","521","521","128","200","24","88","111","24","24","300","313","555","18.65671641791045","19.465174129353233","35.03787878787879","18","19","35","True","complete","3FF5DCEA5334EF4CC81870EF702D964C621B5FD367270271E192FCAC73B2908E"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b17","3336","3362","556","556","128","200","24","88","111","24","24","300","312","554","18.65671641791045","19.402985074626866","34.974747474747474","18","19","34","True","complete","C9C2655A7775A6E0D782D3BAFAE63EE52604FD2E45DE03E24668FF84DDF80108"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b18","3363","3389","591","591","128","200","24","88","111","24","24","299","312","555","18.59452736318408","19.402985074626866","35.03787878787879","18","19","35","True","complete","7E21C6AC39F4BB9651DFF9F9B57A0D9CB12E19780052FF597D528B7514AC5179"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b19","3390","3416","626","626","128","200","24","88","111","24","24","1293","1508","1584","80.41044776119404","93.78109452736318","100","80","93","100","True","complete","A1E310C49AA3F8E7025B9F142D46A72B0B6D7167BF390EDDF94BB628FA411126"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b20","3418","3444","660","660","128","200","24","88","111","24","24","1389","1496","1584","86.38059701492537","93.03482587064677","100","86","93","100","True","complete","542BF57236B2B1EF6A7D33504451DB03F58119ECDC768378B71999627A3FC0C6"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b21","3445","3471","695","695","128","200","24","88","111","24","24","1472","1385","1484","91.54228855721394","86.1318407960199","93.68686868686869","91","86","93","True","complete","1F43DCE61E012AAA4B811B7D5279B1ADF2583D02476E8464A02C36D8A0E7A6FF"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b22","3472","3498","730","730","128","200","24","88","111","24","24","1471","1386","1479","91.48009950248756","86.19402985074628","93.37121212121212","91","86","93","True","complete","D4726A6E720BD3D124C4F5A1081DC0FD63293588E53DB6976AF71BF4C8BBB109"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b23","3499","3525","764","764","128","200","24","88","111","24","24","1471","1386","1479","91.48009950248756","86.19402985074628","93.37121212121212","91","86","93","True","complete","B4E9ED857D439208325CAA48EE559ACEB01515A14FB5206D462189B117D68688"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b24","3526","3552","798","798","128","200","24","88","111","24","24","1472","1389","1479","91.54228855721394","86.38059701492537","93.37121212121212","91","86","93","True","complete","B205A12D844DEE8FE1B0080470DBAB09725EF042A573C52156526E339214BC30"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b25","3554","3580","833","833","128","200","24","88","111","24","24","1472","1393","1492","91.54228855721394","86.62935323383084","94.1919191919192","91","86","94","True","complete","7DB4D3B426E96C8B5822C740CBF88D9BA55409FCB0A655A38AE624C01CCAEE5E"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b26","3581","3607","867","867","128","200","24","88","111","24","24","1470","1392","1498","91.41791044776119","86.56716417910448","94.57070707070707","91","86","94","True","complete","F774E7C854C456AC765C2A8FD8530D044669E741F15300FD3880E1C55BA6C71B"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b27","3608","3634","902","902","128","200","24","88","111","24","24","1470","1393","1488","91.41791044776119","86.62935323383084","93.93939393939394","91","86","93","True","complete","99E374F3FA0204E3EA60E47A32107A5FF739392DCC51564E72D76DBC1C5E5992"
"太阳能板直角边源.txt","太阳能板直角边源","5","太阳能板直角边源:s5:b28","3635",,"937",,"128","200","24","88","111","16","24","983","940","1009","91.69776119402985","87.68656716417911","95.54924242424242","91","87","95","False","interrupted_by_restart","D2F5C4661D2ABEC895CBC856927751AF5404E861E8668621912E159552722950"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b1","3659","3685","3","3","128","200","24","88","111","24","24","1475","1389","1495","91.72885572139303","86.38059701492537","94.38131313131314","91","86","94","True","complete","0AD0A889BA96937EC74B62B3CB9021A08BB3C7B1EBA75DECE3D3846A737C41E5"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b2","3687","3713","37","37","128","200","24","88","111","24","24","1474","1389","1487","91.66666666666667","86.38059701492537","93.87626262626263","91","86","93","True","complete","E3FD1771AADAA370EFC1020A6F42323E19C570B6EC2F936F310450B7F75C1CB1"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b3","3714","3740","72","72","128","200","24","88","111","24","24","1474","1388","1487","91.66666666666667","86.31840796019901","93.87626262626263","91","86","93","True","complete","E3CBB34151DA764E7AB0D206706F5C26AA6CE634A342F4511E1A50ED0F2E2780"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b4","3741","3767","106","106","128","200","24","88","111","24","24","1471","1387","1484","91.48009950248756","86.25621890547264","93.68686868686869","91","86","93","True","complete","910ABE6250C85699C01910176DDC4C8F9A559C4006BA9180FFDFF0DA1966ECDA"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b5","3768","3794","140","140","128","200","24","88","111","24","24","1471","1387","1482","91.48009950248756","86.25621890547264","93.56060606060606","91","86","93","True","complete","806399C40EF4F44BDBEDD499C4EA27025859A86B422A5244D633472D9BF944A1"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b6","3795","3821","175","175","128","200","24","88","111","24","24","1470","1388","1485","91.41791044776119","86.31840796019901","93.75","91","86","93","True","complete","39A6FC0AFF4039F3EF77D9B3E936F313D9014EFA3840E1703CCED1BE1372130B"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b7","3823","3849","210","210","128","200","24","88","111","24","24","1471","1385","1484","91.48009950248756","86.1318407960199","93.68686868686869","91","86","93","True","complete","78111520F8317485EE004097B3E2D9432D18AB8C00B86FC41D87F8DBC0DFF884"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b8","3850","3876","244","244","128","200","24","88","111","24","24","1470","1385","1484","91.41791044776119","86.1318407960199","93.68686868686869","91","86","93","True","complete","30613FAFB18DECCC82822BF32D18F162E82F52875F66E8BD8D6A59D96BA138FB"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b9","3877","3903","279","279","128","200","24","88","111","24","24","1470","1386","1460","91.41791044776119","86.19402985074628","92.17171717171718","91","86","92","True","complete","4A7418D5503D784C18341C21A3F6E20C95AE141DBA5B23DAD82E65A532301BBD"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b10","3904","3932","314","314","128","200","24","88","111","24","24","1475","1402","1533","91.72885572139303","87.18905472636816","96.78030303030303","91","87","96","True","complete","FAE993D80C5F510F340D0E348948EF907EBEE97D2690D2611219E0CC4F641396"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b11","3933","3959","348","348","128","200","24","88","111","24","24","1471","1394","1532","91.48009950248756","86.69154228855722","96.71717171717172","91","86","96","True","complete","029D0B0892C8D06CC03626B16AFE0897D39632C28E1A806466E609DE9E34306F"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b12","3960","3986","383","383","128","200","24","88","111","24","24","1471","1388","1483","91.48009950248756","86.31840796019901","93.62373737373737","91","86","93","True","complete","667EFD7EABD5F7AF7239C0560379B1F46771A598C8E6FF114FE2111C24315758"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b13","3987","4013","417","417","128","200","24","88","111","24","24","1469","1387","1483","91.35572139303483","86.25621890547264","93.62373737373737","91","86","93","True","complete","E0F5EE3B8E450A64BF17E9652B305E1CC10822008725DB7DD5B08788178322FA"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b14","4015","4041","452","452","128","200","24","88","111","24","24","1468","1388","1482","91.29353233830845","86.31840796019901","93.56060606060606","91","86","93","True","complete","06F01158CDDE2144AA14D362768208ADF265779E63EBA134AA491BFF5239A446"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b15","4042","4068","486","486","128","200","24","88","111","24","24","1469","1386","1482","91.35572139303483","86.19402985074628","93.56060606060606","91","86","93","True","complete","3403BD3F85644597E274CBAAC1FED6A94F607E91EFD94FC79D88A345CA2846B3"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b16","4069","4095","521","521","128","200","24","88","111","24","24","1468","1387","1488","91.29353233830845","86.25621890547264","93.93939393939394","91","86","93","True","complete","2F28442DBAE785D94F14F2F8A21E6E3F01D2ED007F73E4E9A426E6506BA3CA62"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b17","4096","4122","556","556","128","200","24","88","111","24","24","1472","1389","1494","91.54228855721394","86.38059701492537","94.31818181818181","91","86","94","True","complete","5D4BF1A8E94A4EFCDCAE7D8A7B653B7C1A5D014369D9E417B668BB6170CE15A7"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b18","4123","4149","591","591","128","200","24","88","111","24","24","1459","1407","1496","90.73383084577114","87.5","94.44444444444444","90","87","94","True","complete","01FE751C3353EB37497B90B1A8D1348120F932F9CD5B8F2A927AF28800CEAD6E"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b19","4151","4177","625","625","128","200","24","88","111","24","24","1466","1396","1502","91.16915422885572","86.81592039800995","94.82323232323232","91","86","94","True","complete","AE1DBD35746AB701B4DB61E5E2A1CC0CE485087F05B2A046E609A329F355D575"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b20","4178","4204","660","660","128","200","24","88","111","24","24","1467","1396","1497","91.23134328358209","86.81592039800995","94.50757575757575","91","86","94","True","complete","929C9A5013201BBAB2780E5654BA94A8CEB1DDC72B0B82E07A7270DC91F497B0"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b21","4205","4231","694","694","128","200","24","88","111","24","24","1464","1403","1497","91.04477611940298","87.25124378109453","94.50757575757575","91","87","94","True","complete","C194861DEC6125D8F88E4EE5175472191047BE939F84D923ECFD940D0F364835"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b22","4232","4261","729","729","128","200","24","88","111","24","24","1435","1425","1482","89.2412935323383","88.61940298507463","93.56060606060606","89","88","93","True","complete","B76AA5128322DD8F81E6D679CEB7A3AAEDF81305A89291823A5B7C80D4527B43"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b23","4262","4290","764","764","128","200","24","88","111","24","24","1472","1380","1489","91.54228855721394","85.82089552238806","94.00252525252525","91","85","94","True","complete","2D45517D19DD855241026274A82BDD9831A3B0121BB940F768E00D5B233FFA0F"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b24","4291","4318","798","798","128","200","24","88","111","24","24","1297","1165","1377","80.6592039800995","72.45024875621891","86.93181818181819","80","72","86","True","complete","8BD8D9250B1C7BCACA01C94FC396D0EEF2A3E12DBAE77AA65EC999951D0220BE"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b25","4320","4347","833","833","128","200","24","88","111","24","24","1468","1356","1468","91.29353233830845","84.32835820895522","92.67676767676768","91","84","92","True","complete","9F4E7129CE3BA849C08E4B73D88E1E820EBF5320E0A814A812F0DB17B8B56177"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b26","4348","4374","868","868","128","200","24","88","111","24","24","1031","987","1329","64.11691542288557","61.38059701492537","83.90151515151516","64","61","83","True","complete","CB6A71CF87A6E02438D50EC419C9F3CE2FBB500FE80C29E5B46658FB00F2092E"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b27","4375","4401","902","902","128","200","24","88","111","24","24","158","152","460","9.82587064676617","9.45273631840796","29.04040404040404","9","9","29","True","complete","7484C6978DC0C7470B15186E91BD3472D2A61773728BACBED95678900843EDA0"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b28","4402","4428","937","937","128","200","24","88","111","24","24","402","289","33","25","17.9726368159204","2.0833333333333335","25","17","2","True","complete","C799B312FC434AC9C529200A8246687308749DB917BE5639C9D3DC1590E140FC"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b29","4429","4455","971","971","128","200","24","88","111","24","24","487","442","159","30.286069651741293","27.487562189054728","10.037878787878787","30","27","10","True","complete","1AB8D98ACE026974929E192EAEC523F8A55EA5982EA43B676A65D757B963ECA0"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b30","4456","4483","1006","1006","128","200","24","88","111","24","24","481","413","133","29.912935323383085","25.68407960199005","8.396464646464647","29","25","8","True","complete","3442C38E564F56156828591A22B90120832D4763DD9BA7FFE83C09D91D046B26"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b31","4484","4510","1041","1041","128","200","24","88","111","24","24","391","388","92","24.31592039800995","24.129353233830845","5.808080808080808","24","24","5","True","complete","7FD8D86AFCCC30121642671DDF45CFEE9AC3907614E77800011F40919DB32E94"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b32","4511","4537","1076","1076","128","200","24","88","111","24","24","408","394","99","25.37313432835821","24.502487562189053","6.25","25","24","6","True","complete","33BEAF89A09B9B37F6038F41BBB5692783CFD9C9C87E5A7265AF8EC41D4DABA2"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b33","4538","4564","1110","1110","128","200","24","88","111","24","24","397","389","94","24.68905472636816","24.191542288557216","5.934343434343434","24","24","5","True","complete","D8AF87F8ED3A5B0783EC758B695A1D2CB4A495C2FD3287FE0061C3A35BD82081"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b34","4565","4591","1145","1145","128","200","24","88","111","24","24","390","388","92","24.253731343283583","24.129353233830845","5.808080808080808","24","24","5","True","complete","6EAB8C97179289C0044E726794331110EE3FB6F2916CCD2B1F1814C5FB9DD1BD"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b35","4592","4619","1180","1180","128","200","24","88","111","24","24","387","385","90","24.067164179104477","23.942786069651742","5.681818181818182","24","23","5","True","complete","212F7760C978A73343C238122CD2867E5BF4E3CD779786EEAAE10A8FCCF941C3"
"太阳能板直角边源.txt","太阳能板直角边源","6","太阳能板直角边源:s6:b36","4620",,"1214",,"128","200","24","88","111","16","24","397","387","92","37.03358208955224","36.100746268656714","8.712121212121213","37","36","8","False","interrupted_by_connection_loss","29F58C1B1832795B502081B7C7BDE05945B9D2EBC049035C156CB47F3F3EB1E0"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b1","4644","4669","3","3","128","200","24","88","111","24","24","1244","1045","1118","77.363184079602","64.98756218905473","70.58080808080808","77","64","70","True","complete","E59780318301DEC60F894A87E8CC8F55DE1832AF229040E76C976E4EA8A13894"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b2","4670","4697","201","201","128","200","24","88","111","24","24","1231","1031","1112","76.55472636815921","64.11691542288557","70.20202020202021","76","64","70","True","complete","D2C0F694616045A7F603B66DA8D4F5AFF6A9B71A8D912117EDB6138C471DDF7F"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b3","4698","4724","236","236","128","200","24","88","111","24","24","1229","1030","1116","76.43034825870647","64.05472636815921","70.45454545454545","76","64","70","True","complete","FBB0DCF0535B841B187AD1F1D5EB267717BA0CD2C7FAC22D35661EACB1F1A8FF"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b4","4725","4751","270","270","128","200","24","88","111","24","24","1230","1028","1119","76.49253731343283","63.930348258706466","70.64393939393939","76","63","70","True","complete","B49FB54ED62A50D6A02AB283F100022843E6FBA8BC431DCF5A4D51C38CC98AD7"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b5","4752","4778","305","305","128","200","24","88","111","24","24","1229","1026","1117","76.43034825870647","63.80597014925373","70.51767676767676","76","63","70","True","complete","3FF86C2934DF785148FA895FFE78211C6CDA1373580064B45977E862AA1B09B0"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b6","4779","4805","339","339","128","200","24","88","111","24","24","1230","1027","1119","76.49253731343283","63.8681592039801","70.64393939393939","76","63","70","True","complete","2C7731E9CFABCAA8AF9166F68E3BFC09C9EE19D2EEE61EEA336073FA101F6B66"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b7","4806","4833","375","375","128","200","24","88","111","24","24","1225","1028","1113","76.18159203980099","63.930348258706466","70.26515151515152","76","63","70","True","complete","40DB47A5784884ACD6DB0F6CD06AA36B6857FC2CC05AE84892A85068D913E537"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b8","4834","4860","409","409","128","200","24","88","111","24","24","1223","1027","1108","76.05721393034825","63.8681592039801","69.94949494949495","76","63","69","True","complete","F6A57B4BCB0E811A196C3556A4AF70E443BD6CB596BFB1B4BE21265DBEDAA9B7"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b9","4861","4888","444","444","128","200","24","88","111","24","24","1227","1028","1116","76.30597014925372","63.930348258706466","70.45454545454545","76","63","70","True","complete","9E30A82DE19DC2B1F2B7295987747A2E97AB762A70E463074103C148AE0E7B2F"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b10","4889","4915","479","479","128","200","24","88","111","24","24","1533","1515","1501","95.33582089552239","94.21641791044776","94.76010101010101","95","94","94","True","complete","19F79C4098B9B038F099B1F7787ADD4D989125C4C885368D1F090A4C9E7897FF"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b11","4916","4942","513","513","128","200","24","88","111","24","24","1483","1457","1478","92.22636815920399","90.6094527363184","93.3080808080808","92","90","93","True","complete","0F84854B43984AD31A8122C6B29545AF640BB5D2BC763D76CE72877F1A99F679"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b12","4943","4969","548","548","128","200","24","88","111","24","24","1490","1452","1476","92.66169154228855","90.29850746268657","93.18181818181819","92","90","93","True","complete","B2BF6B9DC8A7EB5092D6DE917A21EBB2F0591301D119F70B645858022EBF4D86"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b13","4971","4997","582","582","128","200","24","88","111","24","24","1491","1453","1476","92.72388059701493","90.36069651741293","93.18181818181819","92","90","93","True","complete","885FC4A2D478BE78D235B9750CD8729CFD713F6DC4AA780D4F6CCCC6CAFF33BE"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b14","4998","5024","616","616","128","200","24","88","111","24","24","1491","1452","1474","92.72388059701493","90.29850746268657","93.05555555555556","92","90","93","True","complete","A6CCDD310B818494768142064A4DC01C9AFF95CF12A900CBE0F384A3333B3749"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b15","5025","5051","651","651","128","200","24","88","111","24","24","1491","1452","1472","92.72388059701493","90.29850746268657","92.92929292929293","92","90","92","True","complete","A98D50CFACCD05ADDE1679B7131EA778D7D4089213C613ED430F2F36C68FC4F8"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b16","5052","5078","686","686","128","200","24","88","111","24","24","1493","1454","1478","92.84825870646766","90.42288557213931","93.3080808080808","92","90","93","True","complete","2D644EACD18E6BA1E9B2DBB70C55328CFEF04DAEF9BAC2E2A3CC9AC4C01B7F3F"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b17","5079","5105","720","720","128","200","24","88","111","24","24","1491","1455","1480","92.72388059701493","90.48507462686567","93.43434343434343","92","90","93","True","complete","4A9079D5C1A1FD0A43E16EEA0B3E3F3BBDAED7A3AEFC0386D5F0F189F3189A10"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b18","5107","5133","755","755","128","200","24","88","111","24","24","1495","1455","1480","92.9726368159204","90.48507462686567","93.43434343434343","92","90","93","True","complete","110A35CDDF0F431E72D45B777629D69049EF6D5F62B0F87D0F26A718F34258E3"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b19","5134","5160","790","790","128","200","24","88","111","24","24","1494","1452","1473","92.91044776119404","90.29850746268657","92.99242424242425","92","90","92","True","complete","803D1F6CB3AC83F342139C0A4D8420EE0D85CAD2EE0802E06526CCF41FFB0F47"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b20","5161","5187","824","824","128","200","24","88","111","24","24","1492","1454","1476","92.7860696517413","90.42288557213931","93.18181818181819","92","90","93","True","complete","AFAB6AC0EAD54EBF8B38DDE8822133F53B233C650C94D0A03039D4B59868C4D5"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b21","5188","5214","859","859","128","200","24","88","111","24","24","1493","1452","1480","92.84825870646766","90.29850746268657","93.43434343434343","92","90","93","True","complete","6DBA8467056C129BA94277C7EF343661FA75909FF70892FCB24F519F656A5F7F"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b22","5215","5241","894","894","128","200","24","88","111","24","24","1477","1455","1490","91.85323383084577","90.48507462686567","94.06565656565657","91","90","94","True","complete","FCF4625C1CE6655A52A59FE9FB11A11AB6AFBC91E8642B8B45E526E8A0A54DCF"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b23","5243","5269","928","928","128","200","24","88","111","24","24","1478","1450","1485","91.91542288557214","90.17412935323384","93.75","91","90","93","True","complete","E25A927F3BC6A9F064E183D91B55467C1A00ECEB949779236F005A0B70B154FD"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b24","5270","5296","963","963","128","200","24","88","111","24","24","1475","1449","1480","91.72885572139303","90.11194029850746","93.43434343434343","91","90","93","True","complete","6A2CC03BFB91C96655A59DB547264C284A3C321FA188946AE5561C342C3D3D44"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b25","5297","5323","997","997","128","200","24","88","111","24","24","1474","1450","1481","91.66666666666667","90.17412935323384","93.49747474747475","91","90","93","True","complete","5DDC34F311C1519455C8EA2DCA5695146B6D3A9BDE256A25723CCD3620290A01"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b26","5324","5350","1032","1032","128","200","24","88","111","24","24","1476","1449","1483","91.7910447761194","90.11194029850746","93.62373737373737","91","90","93","True","complete","A7925FE1A6D50ABD970421BC5FC23ECC079EC7B52FCFD19722BEBE357F4BB5F4"
"太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b27","5351","5377","1066","1066","128","200","24","88","111","24","24","1476","1450","1487","91.7910447761194","90.17412935323384","93.87626262626263","91","90","93","True","complete","7DBF7184C21E7B1AADE56AE022CFBEA82ECB06817E4AD7CCD64F7452F881CA9D"
